Order_ID,Quantity,Payment_Method
3759,3,Debit Card
3760,9,Debit Card
3761,3,Credit Card
3762,2,Cash on Delivery
3763,10,Cash on Delivery
3764,9,Debit Card
3765,6,Net Banking
3766,3,Credit Card
3767,7,Cash on Delivery
3768,2,Debit Card
3769,6,Debit Card
3770,9,Net Banking
3771,3,Credit Card
3772,7,Cash on Delivery
3773,8,Debit Card
3774,7,Credit Card
3775,2,Credit Card
3776,10,Cash on Delivery
3777,5,Debit Card
3778,7,Credit Card
3779,7,Net Banking
3780,2,UPI
3781,10,UPI
3782,9,Cash on Delivery
3783,3,Cash on Delivery
3784,2,Debit Card
3785,3,Debit Card
3786,5,Cash on Delivery
3787,6,Net Banking
3788,10,Credit Card
3789,1,Debit Card
3790,1,Debit Card
3791,3,UPI
3792,3,Credit Card
3793,9,Debit Card
3794,7,Cash on Delivery
3795,4,Debit Card
3796,5,Cash on Delivery
3797,1,Debit Card
3798,2,Debit Card
3799,7,UPI
3800,3,UPI
3801,4,UPI
3802,7,Credit Card
3803,4,Cash on Delivery
3804,1,UPI
3805,1,UPI
3806,6,Net Banking
3807,9,UPI
3808,8,UPI
3809,9,Cash on Delivery
3810,2,Credit Card
3811,5,Credit Card
3812,4,UPI
3813,3,UPI
3814,5,Cash on Delivery
3815,10,Cash on Delivery
3816,7,Cash on Delivery
3817,9,Cash on Delivery
3818,8,Credit Card
3819,3,Net Banking
3820,6,Debit Card
3821,4,UPI
3822,10,UPI
3823,8,Cash on Delivery
3824,2,Credit Card
3825,6,UPI
3826,4,Debit Card
3827,7,Net Banking
3828,3,Net Banking
3829,9,UPI
3830,4,Debit Card
3831,2,Debit Card
3832,4,Credit Card
3833,4,Debit Card
3834,5,Debit Card
3835,1,Debit Card
3836,8,Net Banking
3837,7,Credit Card
3838,9,Net Banking
3839,2,Debit Card
3840,1,Debit Card
3841,1,UPI
3842,7,UPI
3843,5,Credit Card
3844,1,Cash on Delivery
3845,6,Credit Card
3846,5,Credit Card
3847,3,Cash on Delivery
3848,9,UPI
3849,8,Credit Card
3850,1,UPI
3851,3,Credit Card
3852,10,Cash on Delivery
3853,6,UPI
3854,10,Net Banking
3855,2,Debit Card
3856,5,Cash on Delivery
3857,4,UPI
3858,1,Debit Card
3859,9,Debit Card
3860,2,Debit Card
3861,9,Credit Card
3862,4,Cash on Delivery
3863,9,Cash on Delivery
3864,10,Net Banking
3865,6,Net Banking
3866,10,Net Banking
3867,4,Net Banking
3868,3,Net Banking
3869,3,Net Banking
3870,3,Credit Card
3871,1,Debit Card
3872,2,Cash on Delivery
3873,4,Cash on Delivery
3874,5,Debit Card
3875,8,Credit Card
3876,1,Cash on Delivery
3877,3,Net Banking
3878,3,Cash on Delivery
3879,1,Debit Card
3880,9,Debit Card
3881,1,Net Banking
3882,8,Debit Card
3883,9,UPI
3884,4,Net Banking
3885,7,Net Banking
3886,6,Debit Card
3887,2,UPI
3888,5,Credit Card
3889,5,Debit Card
3890,3,UPI
3891,6,Net Banking
3892,4,Debit Card
3893,8,UPI
3894,6,UPI
3895,10,Cash on Delivery
3896,9,Net Banking
3897,5,UPI
3898,5,UPI
3899,10,UPI
3900,7,Cash on Delivery
3901,9,Cash on Delivery
3902,6,Cash on Delivery
3903,9,UPI
3904,3,Debit Card
3905,2,Debit Card
3906,9,Net Banking
3907,4,UPI
3908,1,Net Banking
3909,10,Debit Card
3910,5,Cash on Delivery
3911,1,Net Banking
3912,10,Net Banking
3913,7,Net Banking
3914,2,Net Banking
3915,4,Credit Card
3916,7,Debit Card
3917,9,Credit Card
3918,4,Cash on Delivery
3919,9,UPI
3920,4,Credit Card
3921,7,UPI
3922,4,Net Banking
3923,7,Net Banking
3924,7,Debit Card
3925,5,Debit Card
3926,2,Credit Card
3927,7,Debit Card
3928,2,Cash on Delivery
3929,5,Net Banking
3930,9,Debit Card
3931,3,Debit Card
3932,6,Credit Card
3933,8,Credit Card
3934,9,Debit Card
3935,9,Credit Card
3936,10,Cash on Delivery
3937,9,Net Banking
3938,6,Credit Card
3939,1,Cash on Delivery
3940,7,UPI
3941,6,Cash on Delivery
3942,9,UPI
3943,7,UPI
3944,10,Cash on Delivery
3945,10,Debit Card
3946,1,Credit Card
3947,3,Net Banking
3948,10,UPI
3949,7,Cash on Delivery
3950,4,UPI
3951,9,Credit Card
3952,8,Net Banking
3953,3,Net Banking
3954,10,Debit Card
3955,8,UPI
3956,5,Credit Card
3957,4,Cash on Delivery
3958,9,Debit Card
3959,9,Net Banking
3960,8,Net Banking
3961,4,UPI
3962,6,Net Banking
3963,9,Cash on Delivery
3964,1,Debit Card
3965,9,Debit Card
3966,3,Cash on Delivery
3967,4,Debit Card
3968,7,UPI
3969,8,Debit Card
3970,7,Cash on Delivery
3971,1,Debit Card
3972,5,Net Banking
3973,7,UPI
3974,9,UPI
3975,2,UPI
3976,3,Credit Card
3977,10,Cash on Delivery
3978,10,UPI
3979,5,Net Banking
3980,3,Cash on Delivery
3981,1,Debit Card
3982,2,Debit Card
3983,8,Cash on Delivery
3984,10,Net Banking
3985,6,Debit Card
3986,1,UPI
3987,1,UPI
3988,2,Credit Card
3989,3,Credit Card
3990,4,Cash on Delivery
3991,2,Cash on Delivery
3992,8,Net Banking
3993,6,Net Banking
3994,2,Cash on Delivery
3995,6,Credit Card
3996,8,Credit Card
3997,1,UPI
3998,3,Cash on Delivery
3999,6,Cash on Delivery
4000,5,Cash on Delivery
4001,9,Debit Card
4002,1,Debit Card
4003,3,Credit Card
4004,6,Net Banking
4005,6,Cash on Delivery
4006,5,Credit Card
4007,1,UPI
4008,2,Debit Card
4009,1,Net Banking
4010,7,Net Banking
4011,3,Cash on Delivery
4012,1,Credit Card
4013,1,UPI
4014,4,Net Banking
4015,2,Cash on Delivery
4016,2,Net Banking
4017,4,Debit Card
4018,9,Net Banking
4019,7,Cash on Delivery
4020,1,Net Banking
4021,4,Cash on Delivery
4022,7,Credit Card
4023,7,UPI
4024,6,Credit Card
4025,8,Net Banking
4026,6,Debit Card
4027,9,Debit Card
4028,7,Cash on Delivery
4029,7,Net Banking
4030,8,UPI
4031,2,Debit Card
4032,10,Cash on Delivery
4033,8,UPI
4034,9,Net Banking
4035,3,Credit Card
4036,7,Cash on Delivery
4037,9,Net Banking
4038,5,Credit Card
4039,10,Credit Card
4040,7,Credit Card
4041,1,UPI
4042,4,Credit Card
4043,9,Net Banking
4044,8,Net Banking
4045,3,Debit Card
4046,10,Debit Card
4047,4,Cash on Delivery
4048,8,Cash on Delivery
4049,2,Debit Card
4050,2,UPI
4051,2,Debit Card
4052,6,Credit Card
4053,2,UPI
4054,1,Cash on Delivery
4055,7,Credit Card
4056,7,Cash on Delivery
4057,4,Net Banking
4058,9,Credit Card
4059,9,Net Banking
4060,1,Net Banking
4061,4,Cash on Delivery
4062,4,Debit Card
4063,10,Debit Card
4064,9,UPI
4065,4,Debit Card
4066,8,Debit Card
4067,6,Net Banking
4068,8,Cash on Delivery
4069,4,Debit Card
4070,8,UPI
4071,8,Debit Card
4072,2,Net Banking
4073,7,Debit Card
4074,5,Net Banking
4075,2,UPI
4076,7,Net Banking
4077,2,Debit Card
4078,3,Credit Card
4079,4,Net Banking
4080,10,Net Banking
4081,6,Net Banking
4082,6,Credit Card
4083,8,Credit Card
4084,8,Cash on Delivery
4085,1,Credit Card
4086,3,Debit Card
4087,2,Debit Card
4088,4,UPI
4089,3,UPI
4090,3,Cash on Delivery
4091,6,UPI
4092,1,Credit Card
4093,10,Debit Card
4094,9,UPI
4095,6,Credit Card
4096,5,UPI
4097,9,Cash on Delivery
4098,7,Debit Card
4099,7,Cash on Delivery
4100,9,Cash on Delivery
4101,10,UPI
4102,6,Credit Card
4103,10,Net Banking
4104,5,UPI
4105,5,Credit Card
4106,4,Debit Card
4107,1,Cash on Delivery
4108,1,Debit Card
4109,6,UPI
4110,7,Credit Card
4111,3,Debit Card
4112,3,Debit Card
4113,9,UPI
4114,1,Credit Card
4115,5,UPI
4116,1,Debit Card
4117,5,Credit Card
4118,3,Net Banking
4119,6,Debit Card
4120,2,UPI
4121,8,Cash on Delivery
4122,8,UPI
4123,9,Net Banking
4124,9,Net Banking
4125,3,Net Banking
4126,7,UPI
4127,6,UPI
4128,1,Debit Card
4129,3,Credit Card
4130,6,Cash on Delivery
4131,8,Debit Card
4132,7,UPI
4133,10,Debit Card
4134,9,Net Banking
4135,6,Debit Card
4136,3,Cash on Delivery
4137,10,Cash on Delivery
4138,9,Net Banking
4139,10,Net Banking
4140,5,Credit Card
4141,10,Debit Card
4142,5,Credit Card
4143,6,Credit Card
4144,3,Credit Card
4145,4,Net Banking
4146,6,Net Banking
4147,5,Credit Card
4148,7,Credit Card
4149,8,Net Banking
4150,6,Net Banking
4151,5,Net Banking
4152,1,Cash on Delivery
4153,4,UPI
4154,9,UPI
4155,10,Net Banking
4156,7,Net Banking
4157,1,Credit Card
4158,8,UPI
4159,3,Debit Card
4160,3,Cash on Delivery
4161,2,Credit Card
4162,10,Net Banking
4163,4,Cash on Delivery
4164,1,Cash on Delivery
4165,6,Net Banking
4166,3,Net Banking
4167,7,UPI
4168,9,Debit Card
4169,2,Debit Card
4170,2,UPI
4171,2,Net Banking
4172,2,Net Banking
4173,1,UPI
4174,3,Net Banking
4175,1,Net Banking
4176,10,Cash on Delivery
4177,5,UPI
4178,3,Net Banking
4179,3,Credit Card
4180,8,Debit Card
4181,2,Net Banking
4182,9,Credit Card
4183,10,Cash on Delivery
4184,1,Debit Card
4185,10,UPI
4186,4,Credit Card
4187,6,Cash on Delivery
4188,7,Debit Card
4189,4,Cash on Delivery
4190,3,Cash on Delivery
4191,7,Net Banking
4192,7,UPI
4193,3,Debit Card
4194,10,Debit Card
4195,6,Net Banking
4196,6,Credit Card
4197,2,Net Banking
4198,5,Debit Card
4199,4,Credit Card
4200,10,UPI
4201,6,Credit Card
4202,8,Debit Card
4203,1,Debit Card
4204,3,Credit Card
4205,3,Credit Card
4206,7,UPI
4207,3,UPI
4208,5,Debit Card
4209,3,Net Banking
4210,2,Debit Card
4211,10,Cash on Delivery
4212,4,UPI
4213,10,Net Banking
4214,1,Cash on Delivery
4215,3,Debit Card
4216,6,Cash on Delivery
4217,9,UPI
4218,3,Net Banking
4219,4,UPI
4220,7,Cash on Delivery
4221,4,Cash on Delivery
4222,7,Net Banking
4223,6,UPI
4224,8,Net Banking
4225,7,Credit Card
4226,5,Cash on Delivery
4227,6,Cash on Delivery
4228,3,Debit Card
4229,2,Credit Card
4230,9,Cash on Delivery
4231,10,Net Banking
4232,10,Credit Card
4233,5,Debit Card
4234,8,Cash on Delivery
4235,8,UPI
4236,7,Credit Card
4237,4,Credit Card
4238,2,UPI
4239,9,UPI
4240,1,Cash on Delivery
4241,9,Debit Card
4242,4,UPI
4243,9,Credit Card
4244,10,Debit Card
4245,6,UPI
4246,2,UPI
4247,10,Debit Card
4248,8,Credit Card
4249,7,Net Banking
4250,2,Debit Card
4251,7,UPI
4252,6,Cash on Delivery
4253,4,UPI
4254,6,Cash on Delivery
4255,8,Credit Card
4256,6,Debit Card
4257,9,Net Banking
4258,6,UPI
4259,1,Debit Card
4260,10,Net Banking
4261,5,Cash on Delivery
4262,3,Net Banking
4263,3,Net Banking
4264,10,Net Banking
4265,5,Debit Card
4266,2,Debit Card
4267,8,UPI
4268,1,Net Banking
4269,7,Credit Card
4270,10,Debit Card
4271,10,Debit Card
4272,10,Net Banking
4273,8,Net Banking
4274,7,Debit Card
4275,9,Debit Card
4276,7,Credit Card
4277,1,UPI
4278,7,Credit Card
4279,8,UPI
4280,1,Credit Card
4281,2,Cash on Delivery
4282,3,UPI
4283,7,Cash on Delivery
4284,6,Cash on Delivery
4285,8,Net Banking
4286,8,UPI
4287,6,Cash on Delivery
4288,4,UPI
4289,8,Net Banking
4290,5,Cash on Delivery
4291,6,Credit Card
4292,4,Credit Card
4293,4,Net Banking
4294,10,Debit Card
4295,10,Net Banking
4296,6,Net Banking
4297,9,UPI
4298,5,UPI
4299,6,Credit Card
4300,10,Credit Card
4301,1,UPI
4302,6,Credit Card
4303,1,UPI
4304,1,Credit Card
4305,9,Cash on Delivery
4306,2,Debit Card
4307,9,UPI
4308,1,UPI
4309,6,Net Banking
4310,10,Net Banking
4311,10,Cash on Delivery
4312,10,Cash on Delivery
4313,3,Cash on Delivery
4314,6,Debit Card
4315,9,Cash on Delivery
4316,5,Cash on Delivery
4317,8,Credit Card
4318,5,Credit Card
4319,5,Net Banking
4320,2,UPI
4321,9,UPI
4322,6,UPI
4323,6,Credit Card
4324,2,Credit Card
4325,8,UPI
4326,2,Cash on Delivery
4327,2,UPI
4328,10,Cash on Delivery
4329,2,Debit Card
4330,9,Cash on Delivery
4331,8,Net Banking
4332,5,Credit Card
4333,10,Debit Card
4334,8,Credit Card
4335,10,Cash on Delivery
4336,8,Net Banking
4337,3,UPI
4338,10,UPI
4339,7,Cash on Delivery
4340,9,Cash on Delivery
4341,7,Cash on Delivery
4342,5,Debit Card
4343,10,Credit Card
4344,8,Net Banking
4345,7,Debit Card
4346,5,Cash on Delivery
4347,5,Debit Card
4348,2,Net Banking
4349,6,UPI
4350,7,Net Banking
4351,8,UPI
4352,5,UPI
4353,3,Debit Card
4354,10,Net Banking
4355,4,Credit Card
4356,4,Debit Card
4357,10,Debit Card
4358,8,Debit Card
4359,3,Credit Card
4360,7,Credit Card
4361,8,UPI
4362,5,Debit Card
4363,10,Net Banking
4364,4,Cash on Delivery
4365,4,UPI
4366,2,Debit Card
4367,5,Net Banking
4368,4,Cash on Delivery
4369,9,UPI
4370,5,UPI
4371,7,Credit Card
4372,4,UPI
4373,1,UPI
4374,8,UPI
4375,10,Cash on Delivery
4376,7,Cash on Delivery
4377,7,Debit Card
4378,4,Credit Card
4379,8,UPI
4380,6,UPI
4381,2,UPI
4382,5,Cash on Delivery
4383,9,UPI
4384,7,UPI
4385,4,Net Banking
4386,9,Credit Card
4387,7,UPI
4388,7,Debit Card
4389,7,Credit Card
4390,1,Cash on Delivery
4391,10,Credit Card
4392,10,Net Banking
4393,6,Credit Card
4394,6,Net Banking
4395,7,Debit Card
4396,9,Net Banking
4397,9,Net Banking
4398,7,UPI
4399,1,Credit Card
4400,7,UPI
4401,8,Cash on Delivery
4402,2,Net Banking
4403,1,Credit Card
4404,3,Debit Card
4405,3,Net Banking
4406,2,UPI
4407,7,Credit Card
4408,6,Cash on Delivery
4409,2,Net Banking
4410,10,Credit Card
4411,3,Net Banking
4412,4,Debit Card
4413,5,UPI
4414,1,Cash on Delivery
4415,7,Cash on Delivery
4416,6,Net Banking
4417,4,Credit Card
4418,3,Net Banking
4419,1,Credit Card
4420,7,UPI
4421,5,Credit Card
4422,6,UPI
4423,4,Cash on Delivery
4424,5,Debit Card
4425,5,Net Banking
4426,3,Credit Card
4427,7,UPI
4428,5,Debit Card
4429,2,Credit Card
4430,6,Net Banking
4431,8,UPI
4432,9,Net Banking
4433,5,Cash on Delivery
4434,2,Net Banking
4435,9,Debit Card
4436,10,Cash on Delivery
4437,10,Credit Card
4438,10,Credit Card
4439,6,Credit Card
4440,1,Credit Card
4441,5,Debit Card
4442,6,Credit Card
4443,5,Net Banking
4444,2,Cash on Delivery
4445,3,Cash on Delivery
4446,6,Cash on Delivery
4447,3,Net Banking
4448,6,Cash on Delivery
4449,2,Credit Card
4450,10,UPI
4451,6,Debit Card
4452,6,Cash on Delivery
4453,6,Credit Card
4454,3,Net Banking
4455,1,Net Banking
4456,4,Cash on Delivery
4457,10,Cash on Delivery
4458,10,Credit Card
4459,9,Net Banking
4460,1,Credit Card
4461,1,Net Banking
4462,3,UPI
4463,10,Net Banking
4464,2,UPI
4465,10,Credit Card
4466,8,Debit Card
4467,6,Net Banking
4468,9,Cash on Delivery
4469,3,Cash on Delivery
4470,2,Net Banking
4471,6,Net Banking
4472,1,UPI
4473,2,Cash on Delivery
4474,5,Debit Card
4475,10,UPI
4476,3,Cash on Delivery
4477,8,UPI
4478,10,Debit Card
4479,5,Cash on Delivery
4480,4,UPI
4481,6,Net Banking
4482,6,UPI
4483,10,Cash on Delivery
4484,8,Net Banking
4485,3,Debit Card
4486,2,Debit Card
4487,6,Credit Card
4488,7,Credit Card
4489,10,UPI
4490,4,UPI
4491,10,UPI
4492,9,Net Banking
4493,9,Net Banking
4494,10,Credit Card
4495,10,Credit Card
4496,10,Net Banking
4497,8,UPI
4498,2,UPI
4499,3,Debit Card
4500,2,Net Banking
4501,9,Net Banking
4502,9,Net Banking
4503,2,Debit Card
4504,1,Net Banking
4505,4,Debit Card
4506,9,Credit Card
4507,1,Net Banking
4508,9,Credit Card
4509,10,Debit Card
4510,2,Cash on Delivery
4511,5,UPI
4512,1,Credit Card
4513,8,Debit Card
4514,2,Net Banking
4515,4,Debit Card
4516,5,Cash on Delivery
4517,4,Credit Card
4518,7,Credit Card
4519,3,UPI
4520,8,Cash on Delivery
4521,10,Net Banking
4522,8,Debit Card
4523,1,Debit Card
4524,5,Debit Card
4525,9,Credit Card
4526,4,UPI
4527,5,Debit Card
4528,5,Debit Card
4529,5,Credit Card
4530,2,Debit Card
4531,9,Net Banking
4532,1,Net Banking
4533,6,Credit Card
4534,6,Net Banking
4535,1,Cash on Delivery
4536,7,Credit Card
4537,4,Cash on Delivery
4538,3,Debit Card
4539,10,UPI
4540,4,Credit Card
4541,5,UPI
4542,2,Debit Card
4543,10,Cash on Delivery
4544,4,UPI
4545,3,Cash on Delivery
4546,3,Credit Card
4547,2,Credit Card
4548,7,Debit Card
4549,7,Net Banking
4550,7,UPI
4551,6,Cash on Delivery
4552,5,Cash on Delivery
4553,7,UPI
4554,3,Net Banking
4555,6,Debit Card
4556,9,Cash on Delivery
4557,3,UPI
4558,1,UPI
4559,3,Credit Card
4560,8,Cash on Delivery
4561,1,Cash on Delivery
4562,10,Net Banking
4563,8,Debit Card
4564,9,UPI
4565,8,UPI
4566,10,Cash on Delivery
4567,2,Debit Card
4568,8,UPI
4569,5,Net Banking
4570,1,Cash on Delivery
4571,5,Net Banking
4572,9,Debit Card
4573,8,UPI
4574,6,Cash on Delivery
4575,5,UPI
4576,9,UPI
4577,7,Net Banking
4578,1,Net Banking
4579,10,Debit Card
4580,6,Debit Card
4581,10,UPI
4582,3,UPI
4583,6,Net Banking
4584,2,Debit Card
4585,9,UPI
4586,9,Net Banking
4587,6,Credit Card
4588,10,Net Banking
4589,6,Debit Card
4590,5,Debit Card
4591,3,Net Banking
4592,2,UPI
4593,3,UPI
4594,7,Credit Card
4595,5,Net Banking
4596,1,UPI
4597,5,Cash on Delivery
4598,6,Credit Card
4599,10,Debit Card
4600,6,UPI
4601,2,Debit Card
4602,7,Debit Card
4603,4,Debit Card
4604,4,UPI
4605,8,Debit Card
4606,9,Debit Card
4607,9,UPI
4608,2,Credit Card
4609,9,UPI
4610,7,UPI
4611,9,Net Banking
4612,10,Cash on Delivery
4613,2,UPI
4614,6,Debit Card
4615,8,Cash on Delivery
4616,4,Net Banking
4617,9,UPI
4618,10,Debit Card
4619,5,Credit Card
4620,6,Credit Card
4621,9,Cash on Delivery
4622,6,Debit Card
4623,3,Net Banking
4624,2,Debit Card
4625,6,Debit Card
4626,1,Cash on Delivery
4627,5,Net Banking
4628,9,Debit Card
4629,1,Credit Card
4630,9,Credit Card
4631,1,Credit Card
4632,1,Cash on Delivery
4633,8,UPI
4634,2,Credit Card
4635,3,Credit Card
4636,9,Net Banking
4637,4,Cash on Delivery
4638,8,Net Banking
4639,10,Debit Card
4640,9,Credit Card
4641,3,Debit Card
4642,5,Credit Card
4643,3,Cash on Delivery
4644,10,UPI
4645,10,Net Banking
4646,4,UPI
4647,6,Cash on Delivery
4648,2,Net Banking
4649,4,UPI
4650,7,Debit Card
4651,2,UPI
4652,4,Net Banking
4653,4,Debit Card
4654,1,Debit Card
4655,6,Cash on Delivery
4656,9,UPI
4657,9,Net Banking
4658,2,Net Banking
4659,7,Net Banking
4660,4,UPI
4661,2,Credit Card
4662,1,Net Banking
4663,7,Debit Card
4664,5,Credit Card
4665,10,Debit Card
4666,4,Cash on Delivery
4667,6,Cash on Delivery
4668,10,Cash on Delivery
4669,1,UPI
4670,2,UPI
4671,7,Credit Card
4672,3,Debit Card
4673,3,UPI
4674,10,Cash on Delivery
4675,9,Cash on Delivery
4676,5,Cash on Delivery
4677,10,Cash on Delivery
4678,5,Cash on Delivery
4679,2,Debit Card
4680,7,Cash on Delivery
4681,2,Debit Card
4682,4,Cash on Delivery
4683,3,Net Banking
4684,9,UPI
4685,3,Debit Card
4686,1,UPI
4687,2,Credit Card
4688,4,Debit Card
4689,4,Cash on Delivery
4690,3,Debit Card
4691,7,Debit Card
4692,10,Cash on Delivery
4693,9,Net Banking
4694,2,Cash on Delivery
4695,10,Debit Card
4696,7,Debit Card
4697,4,Debit Card
4698,7,UPI
4699,10,UPI
4700,6,Cash on Delivery
4701,10,Debit Card
4702,7,Debit Card
4703,4,UPI
4704,5,Debit Card
4705,8,Debit Card
4706,3,Net Banking
4707,10,Debit Card
4708,5,UPI
4709,9,Debit Card
4710,2,UPI
4711,5,Cash on Delivery
4712,5,Credit Card
4713,6,Credit Card
4714,6,Debit Card
4715,4,Debit Card
4716,5,Net Banking
4717,4,UPI
4718,8,Credit Card
4719,1,Cash on Delivery
4720,5,Debit Card
4721,9,Credit Card
4722,5,UPI
4723,1,Credit Card
4724,9,Cash on Delivery
4725,9,Credit Card
4726,6,Net Banking
4727,5,Net Banking
4728,7,Debit Card
4729,3,Credit Card
4730,5,UPI
4731,7,Cash on Delivery
4732,4,UPI
4733,4,UPI
4734,4,Net Banking
4735,6,Debit Card
4736,3,Net Banking
4737,6,Cash on Delivery
4738,2,Net Banking
4739,3,Cash on Delivery
4740,9,Net Banking
4741,5,Cash on Delivery
4742,5,Debit Card
4743,9,Credit Card
4744,6,Debit Card
4745,10,Cash on Delivery
4746,4,Debit Card
4747,3,UPI
4748,8,Debit Card
4749,7,Credit Card
4750,7,Cash on Delivery
4751,5,UPI
4752,8,Net Banking
4753,2,Credit Card
4754,9,Net Banking
4755,9,Cash on Delivery
4756,8,Net Banking
4757,4,Cash on Delivery
4758,2,Net Banking
4759,10,Cash on Delivery
4760,9,Cash on Delivery
4761,6,Net Banking
4762,4,Credit Card
4763,4,Debit Card
4764,2,UPI
4765,10,Debit Card
4766,8,Cash on Delivery
4767,8,UPI
4768,1,Cash on Delivery
4769,2,Credit Card
4770,9,UPI
4771,8,Debit Card
4772,4,Debit Card
4773,7,Net Banking
4774,7,UPI
4775,3,Debit Card
4776,2,Debit Card
4777,1,Net Banking
4778,3,UPI
4779,8,Cash on Delivery
4780,2,Net Banking
4781,8,Credit Card
4782,9,Debit Card
4783,4,UPI
4784,3,Debit Card
4785,8,Debit Card
4786,6,UPI
4787,9,Cash on Delivery
4788,6,Cash on Delivery
4789,10,Net Banking
4790,4,Cash on Delivery
4791,5,Net Banking
4792,1,Credit Card
4793,6,Cash on Delivery
4794,8,UPI
4795,6,Net Banking
4796,6,Credit Card
4797,6,Cash on Delivery
4798,4,Cash on Delivery
4799,6,Debit Card
4800,10,Debit Card
4801,4,Cash on Delivery
4802,9,Credit Card
4803,5,Cash on Delivery
4804,1,Credit Card
4805,5,UPI
4806,10,Cash on Delivery
4807,4,Cash on Delivery
4808,6,Cash on Delivery
4809,7,Debit Card
4810,9,UPI
4811,9,Cash on Delivery
4812,9,Cash on Delivery
4813,5,Net Banking
4814,3,Cash on Delivery
4815,4,Cash on Delivery
4816,4,Debit Card
4817,3,Credit Card
4818,9,Credit Card
4819,9,Credit Card
4820,2,Cash on Delivery
4821,8,Debit Card
4822,6,UPI
4823,5,Credit Card
4824,7,Credit Card
4825,4,Net Banking
4826,9,Credit Card
4827,5,UPI
4828,5,Cash on Delivery
4829,9,Net Banking
4830,10,UPI
4831,5,UPI
4832,4,Net Banking
4833,1,Net Banking
4834,9,Net Banking
4835,8,Net Banking
4836,2,UPI
4837,9,Debit Card
4838,5,UPI
4839,9,Net Banking
4840,8,Credit Card
4841,2,UPI
4842,6,UPI
4843,6,Debit Card
4844,8,UPI
4845,2,Net Banking
4846,4,Cash on Delivery
4847,9,Net Banking
4848,10,Debit Card
4849,5,UPI
4850,3,Credit Card
4851,1,UPI
4852,7,Credit Card
4853,8,Net Banking
4854,4,Credit Card
