Order_ID,Region,Product_Category,Customer_Segment
3141,North,Electronics,Corporate
3142,East,Beauty,Home Office
3143,West,Electronics,Home Office
3144,East,Electronics,Corporate
3145,West,Home & Kitchen,Home Office
3146,East,Beauty,Home Office
3147,North,Beauty,Home Office
3148,North,Electronics,Corporate
3149,South,Electronics,Corporate
3150,North,Beauty,Home Office
3151,North,Clothing,Corporate
3152,South,Clothing,Corporate
3153,West,Home & Kitchen,Home Office
3154,East,Clothing,Home Office
3155,South,Sports,Home Office
3156,North,Home & Kitchen,Home Office
3157,North,Beauty,Home Office
3158,South,Clothing,Corporate
3159,South,Sports,Corporate
3160,West,Electronics,Consumer
3161,West,Home & Kitchen,Consumer
3162,North,Home & Kitchen,Consumer
3163,East,Electronics,Home Office
3164,South,Electronics,Home Office
3165,North,Clothing,Corporate
3166,South,Clothing,Consumer
3167,East,Home & Kitchen,Consumer
3168,East,Electronics,Home Office
3169,West,Beauty,Home Office
3170,North,Electronics,Consumer
3171,West,Sports,Corporate
3172,East,Electronics,Consumer
3173,South,Home & Kitchen,Consumer
3174,East,Home & Kitchen,Consumer
3175,East,Electronics,Consumer
3176,North,Beauty,Corporate
3177,West,Electronics,Home Office
3178,East,Clothing,Corporate
3179,East,Beauty,Corporate
3180,West,Beauty,Corporate
3181,North,Sports,Consumer
3182,West,Beauty,Corporate
3183,East,Beauty,Corporate
3184,North,Sports,Corporate
3185,North,Clothing,Home Office
3186,North,Beauty,Home Office
3187,East,Beauty,Home Office
3188,West,Home & Kitchen,Home Office
3189,North,Beauty,Corporate
3190,East,Home & Kitchen,Consumer
3191,West,Sports,Home Office
3192,East,Clothing,Corporate
3193,East,Clothing,Consumer
3194,West,Home & Kitchen,Corporate
3195,South,Clothing,Home Office
3196,East,Electronics,Home Office
3197,North,Clothing,Consumer
3198,East,Clothing,Home Office
3199,South,Electronics,Home Office
3200,East,Electronics,Corporate
3201,South,Electronics,Consumer
3202,South,Beauty,Consumer
3203,North,Beauty,Home Office
3204,South,Home & Kitchen,Home Office
3205,North,Beauty,Corporate
3206,East,Home & Kitchen,Corporate
3207,South,Home & Kitchen,Corporate
3208,West,Clothing,Consumer
3209,South,Sports,Corporate
3210,South,Sports,Consumer
3211,North,Sports,Home Office
3212,North,Clothing,Consumer
3213,East,Sports,Consumer
3214,East,Sports,Home Office
3215,East,Home & Kitchen,Home Office
3216,West,Sports,Corporate
3217,East,Clothing,Corporate
3218,North,Electronics,Home Office
3219,North,Clothing,Home Office
3220,South,Beauty,Corporate
3221,West,Clothing,Consumer
3222,North,Home & Kitchen,Home Office
3223,West,Beauty,Corporate
3224,North,Home & Kitchen,Corporate
3225,East,Home & Kitchen,Corporate
3226,North,Clothing,Home Office
3227,West,Sports,Corporate
3228,West,Clothing,Home Office
3229,North,Home & Kitchen,Corporate
3230,South,Sports,Corporate
3231,South,Clothing,Consumer
3232,East,Clothing,Home Office
3233,South,Electronics,Consumer
3234,North,Home & Kitchen,Consumer
3235,North,Sports,Consumer
3236,East,Clothing,Consumer
3237,West,Electronics,Consumer
3238,North,Beauty,Corporate
3239,West,Sports,Corporate
3240,East,Sports,Home Office
3241,South,Clothing,Corporate
3242,South,Clothing,Consumer
3243,West,Sports,Corporate
3244,North,Beauty,Consumer
3245,East,Sports,Consumer
3246,West,Beauty,Consumer
3247,East,Home & Kitchen,Consumer
3248,South,Clothing,Corporate
3249,West,Clothing,Corporate
3250,West,Clothing,Home Office
3251,North,Sports,Corporate
3252,South,Clothing,Home Office
3253,North,Sports,Home Office
3254,North,Clothing,Consumer
3255,North,Home & Kitchen,Corporate
3256,South,Electronics,Consumer
3257,North,Electronics,Home Office
3258,South,Beauty,Corporate
3259,South,Home & Kitchen,Consumer
3260,East,Sports,Consumer
3261,North,Clothing,Corporate
3262,West,Clothing,Home Office
3263,South,Clothing,Corporate
3264,West,Home & Kitchen,Corporate
3265,South,Electronics,Corporate
3266,South,Beauty,Corporate
3267,West,Clothing,Home Office
3268,South,Clothing,Home Office
3269,East,Electronics,Home Office
3270,South,Sports,Consumer
3271,East,Clothing,Consumer
3272,East,Electronics,Consumer
3273,North,Sports,Home Office
3274,South,Home & Kitchen,Corporate
3275,East,Beauty,Corporate
3276,East,Home & Kitchen,Consumer
3277,West,Electronics,Corporate
3278,North,Electronics,Consumer
3279,West,Clothing,Corporate
3280,South,Sports,Home Office
3281,West,Home & Kitchen,Home Office
3282,North,Electronics,Corporate
3283,East,Beauty,Consumer
3284,East,Clothing,Consumer
3285,West,Sports,Consumer
3286,South,Home & Kitchen,Home Office
3287,South,Beauty,Consumer
3288,East,Sports,Consumer
3289,West,Clothing,Consumer
3290,East,Beauty,Consumer
3291,South,Home & Kitchen,Corporate
3292,North,Sports,Corporate
3293,North,Home & Kitchen,Home Office
3294,South,Beauty,Corporate
3295,West,Electronics,Consumer
3296,North,Beauty,Consumer
3297,East,Home & Kitchen,Consumer
3298,North,Home & Kitchen,Consumer
3299,South,Electronics,Corporate
3300,West,Sports,Home Office
3301,North,Sports,Home Office
3302,East,Sports,Corporate
3303,South,Home & Kitchen,Corporate
3304,West,Clothing,Consumer
3305,North,Beauty,Consumer
3306,West,Electronics,Home Office
3307,East,Beauty,Consumer
3308,West,Electronics,Home Office
3309,South,Electronics,Home Office
3310,East,Sports,Corporate
3311,North,Home & Kitchen,Consumer
3312,South,Electronics,Consumer
3313,West,Clothing,Consumer
3314,East,Home & Kitchen,Home Office
3315,East,Sports,Consumer
3316,East,Clothing,Consumer
3317,East,Electronics,Corporate
3318,West,Home & Kitchen,Consumer
3319,North,Beauty,Consumer
3320,East,Sports,Home Office
3321,West,Beauty,Consumer
3322,East,Home & Kitchen,Home Office
3323,South,Clothing,Consumer
3324,South,Clothing,Corporate
3325,West,Clothing,Home Office
3326,North,Electronics,Home Office
3327,East,Clothing,Home Office
3328,East,Beauty,Corporate
3329,South,Clothing,Consumer
3330,West,Beauty,Consumer
3331,East,Electronics,Corporate
3332,East,Electronics,Home Office
3333,East,Home & Kitchen,Home Office
3334,East,Beauty,Consumer
3335,West,Sports,Home Office
3336,East,Beauty,Corporate
3337,East,Electronics,Corporate
3338,South,Electronics,Home Office
3339,East,Beauty,Corporate
3340,North,Electronics,Corporate
3341,East,Clothing,Corporate
3342,West,Electronics,Corporate
3343,East,Sports,Home Office
3344,North,Home & Kitchen,Corporate
3345,South,Sports,Corporate
3346,East,Sports,Corporate
3347,West,Electronics,Corporate
3348,North,Electronics,Consumer
3349,North,Sports,Home Office
3350,North,Sports,Corporate
3351,West,Sports,Home Office
3352,East,Beauty,Home Office
3353,West,Clothing,Consumer
3354,East,Home & Kitchen,Home Office
3355,West,Sports,Consumer
3356,East,Home & Kitchen,Home Office
3357,East,Sports,Corporate
3358,East,Home & Kitchen,Home Office
3359,East,Home & Kitchen,Home Office
3360,West,Clothing,Consumer
3361,South,Electronics,Corporate
3362,North,Sports,Home Office
3363,North,Electronics,Corporate
3364,South,Clothing,Corporate
3365,North,Beauty,Home Office
3366,South,Clothing,Home Office
3367,West,Electronics,Home Office
3368,East,Electronics,Corporate
3369,North,Sports,Consumer
3370,West,Sports,Home Office
3371,West,Beauty,Corporate
3372,West,Clothing,Home Office
3373,East,Home & Kitchen,Corporate
3374,East,Clothing,Corporate
3375,West,Electronics,Home Office
3376,South,Sports,Home Office
3377,South,Home & Kitchen,Corporate
3378,East,Beauty,Home Office
3379,North,Clothing,Home Office
3380,West,Sports,Corporate
3381,West,Electronics,Corporate
3382,South,Sports,Home Office
3383,North,Sports,Home Office
3384,West,Home & Kitchen,Corporate
3385,West,Electronics,Corporate
3386,East,Sports,Home Office
3387,North,Sports,Corporate
3388,North,Electronics,Home Office
3389,South,Beauty,Home Office
3390,East,Electronics,Home Office
3391,South,Beauty,Consumer
3392,West,Home & Kitchen,Home Office
3393,West,Beauty,Consumer
3394,North,Clothing,Consumer
3395,South,Beauty,Home Office
3396,East,Sports,Corporate
3397,West,Beauty,Corporate
3398,North,Beauty,Consumer
3399,South,Clothing,Consumer
3400,West,Clothing,Corporate
3401,West,Clothing,Corporate
3402,North,Clothing,Consumer
3403,North,Clothing,Home Office
3404,West,Sports,Consumer
3405,South,Beauty,Consumer
3406,West,Beauty,Home Office
3407,North,Sports,Consumer
3408,North,Electronics,Consumer
3409,West,Electronics,Consumer
3410,South,Electronics,Corporate
3411,South,Electronics,Consumer
3412,East,Beauty,Consumer
3413,East,Electronics,Corporate
3414,West,Beauty,Home Office
3415,North,Home & Kitchen,Consumer
3416,West,Sports,Home Office
3417,North,Electronics,Corporate
3418,West,Sports,Home Office
3419,East,Beauty,Consumer
3420,East,Electronics,Consumer
3421,East,Sports,Corporate
3422,North,Electronics,Consumer
3423,East,Clothing,Home Office
3424,South,Electronics,Consumer
3425,East,Clothing,Home Office
3426,East,Home & Kitchen,Corporate
3427,West,Electronics,Corporate
3428,West,Clothing,Consumer
3429,South,Clothing,Consumer
3430,West,Electronics,Corporate
3431,South,Clothing,Corporate
3432,North,Beauty,Consumer
3433,West,Clothing,Corporate
3434,South,Electronics,Corporate
3435,West,Electronics,Corporate
3436,North,Sports,Corporate
3437,South,Electronics,Consumer
3438,West,Electronics,Home Office
3439,North,Electronics,Consumer
3440,South,Home & Kitchen,Corporate
3441,East,Electronics,Consumer
3442,West,Sports,Consumer
3443,West,Home & Kitchen,Home Office
3444,South,Beauty,Consumer
3445,North,Electronics,Corporate
3446,East,Clothing,Home Office
3447,North,Electronics,Consumer
3448,West,Home & Kitchen,Corporate
3449,North,Electronics,Consumer
3450,East,Electronics,Home Office
3451,North,Clothing,Home Office
3452,North,Sports,Corporate
3453,South,Beauty,Home Office
3454,North,Sports,Home Office
3455,South,Electronics,Home Office
3456,West,Home & Kitchen,Consumer
3457,West,Clothing,Consumer
3458,North,Home & Kitchen,Corporate
3459,West,Electronics,Consumer
3460,South,Clothing,Home Office
3461,East,Electronics,Consumer
3462,South,Beauty,Home Office
3463,North,Clothing,Consumer
3464,West,Clothing,Corporate
3465,North,Clothing,Consumer
3466,North,Electronics,Consumer
3467,South,Clothing,Home Office
3468,East,Home & Kitchen,Corporate
3469,West,Clothing,Home Office
3470,South,Home & Kitchen,Corporate
3471,West,Electronics,Home Office
3472,East,Beauty,Consumer
3473,North,Electronics,Corporate
3474,East,Home & Kitchen,Consumer
3475,West,Clothing,Corporate
3476,West,Electronics,Home Office
3477,East,Sports,Home Office
3478,East,Clothing,Home Office
3479,West,Sports,Consumer
3480,South,Sports,Consumer
3481,South,Home & Kitchen,Home Office
3482,South,Home & Kitchen,Consumer
3483,North,Clothing,Consumer
3484,West,Home & Kitchen,Consumer
3485,East,Clothing,Corporate
3486,East,Beauty,Consumer
3487,South,Sports,Corporate
3488,North,Beauty,Consumer
3489,East,Sports,Home Office
3490,East,Beauty,Consumer
3491,East,Home & Kitchen,Consumer
3492,West,Clothing,Home Office
3493,South,Clothing,Corporate
3494,North,Home & Kitchen,Corporate
3495,North,Sports,Corporate
3496,East,Home & Kitchen,Home Office
3497,North,Home & Kitchen,Consumer
3498,East,Beauty,Corporate
3499,North,Sports,Consumer
3500,East,Electronics,Home Office
3501,West,Electronics,Consumer
3502,North,Clothing,Consumer
3503,East,Electronics,Home Office
3504,West,Sports,Corporate
3505,East,Electronics,Consumer
3506,South,Beauty,Corporate
3507,East,Sports,Consumer
3508,North,Sports,Home Office
3509,West,Sports,Home Office
3510,South,Electronics,Home Office
3511,North,Electronics,Consumer
3512,South,Home & Kitchen,Home Office
3513,South,Clothing,Consumer
3514,South,Home & Kitchen,Home Office
3515,South,Clothing,Home Office
3516,South,Electronics,Corporate
3517,South,Clothing,Home Office
3518,South,Home & Kitchen,Corporate
3519,North,Home & Kitchen,Consumer
3520,East,Home & Kitchen,Consumer
3521,West,Sports,Corporate
3522,East,Home & Kitchen,Consumer
3523,West,Beauty,Corporate
3524,North,Clothing,Home Office
3525,West,Beauty,Corporate
3526,South,Sports,Corporate
3527,South,Clothing,Home Office
3528,West,Electronics,Corporate
3529,East,Electronics,Corporate
3530,South,Sports,Consumer
3531,West,Clothing,Home Office
3532,West,Beauty,Consumer
3533,South,Home & Kitchen,Consumer
3534,North,Clothing,Home Office
3535,West,Beauty,Home Office
3536,South,Sports,Corporate
3537,North,Clothing,Home Office
3538,East,Electronics,Corporate
3539,South,Clothing,Consumer
3540,West,Beauty,Home Office
3541,West,Electronics,Corporate
3542,East,Beauty,Corporate
3543,South,Beauty,Corporate
3544,North,Clothing,Home Office
3545,North,Beauty,Corporate
3546,East,Clothing,Home Office
3547,West,Home & Kitchen,Corporate
3548,East,Electronics,Corporate
3549,East,Electronics,Corporate
3550,East,Sports,Home Office
3551,East,Sports,Consumer
3552,South,Electronics,Home Office
3553,South,Sports,Home Office
3554,North,Clothing,Consumer
3555,North,Sports,Home Office
3556,East,Sports,Corporate
3557,South,Electronics,Corporate
3558,South,Sports,Home Office
3559,East,Beauty,Corporate
3560,East,Sports,Consumer
3561,East,Beauty,Consumer
3562,South,Clothing,Corporate
3563,East,Clothing,Corporate
3564,North,Clothing,Home Office
3565,West,Beauty,Corporate
3566,South,Beauty,Consumer
3567,West,Electronics,Consumer
3568,South,Sports,Home Office
3569,West,Electronics,Home Office
3570,South,Home & Kitchen,Home Office
3571,South,Electronics,Consumer
3572,North,Electronics,Corporate
3573,South,Sports,Home Office
3574,West,Electronics,Home Office
3575,South,Clothing,Corporate
3576,West,Clothing,Corporate
3577,East,Clothing,Home Office
3578,West,Home & Kitchen,Home Office
3579,East,Electronics,Consumer
3580,East,Clothing,Corporate
3581,South,Sports,Consumer
3582,North,Clothing,Corporate
3583,West,Beauty,Consumer
3584,West,Clothing,Home Office
3585,South,Home & Kitchen,Home Office
3586,West,Sports,Home Office
3587,North,Electronics,Corporate
3588,East,Clothing,Consumer
3589,East,Clothing,Consumer
3590,South,Home & Kitchen,Home Office
3591,East,Home & Kitchen,Home Office
3592,West,Home & Kitchen,Home Office
3593,North,Beauty,Corporate
3594,North,Sports,Corporate
3595,South,Sports,Consumer
3596,North,Clothing,Corporate
3597,North,Clothing,Consumer
3598,West,Sports,Corporate
3599,North,Sports,Home Office
3600,East,Electronics,Consumer
3601,West,Clothing,Home Office
3602,East,Sports,Home Office
3603,West,Beauty,Consumer
3604,East,Clothing,Corporate
3605,East,Electronics,Consumer
3606,North,Clothing,Consumer
3607,West,Beauty,Corporate
3608,North,Clothing,Consumer
3609,South,Beauty,Corporate
3610,North,Clothing,Consumer
3611,North,Home & Kitchen,Consumer
3612,East,Electronics,Home Office
3613,North,Clothing,Corporate
3614,South,Electronics,Corporate
3615,South,Clothing,Home Office
3616,South,Electronics,Consumer
3617,West,Home & Kitchen,Corporate
3618,East,Clothing,Home Office
3619,North,Home & Kitchen,Home Office
3620,East,Home & Kitchen,Home Office
3621,North,Electronics,Corporate
3622,South,Electronics,Home Office
3623,East,Home & Kitchen,Consumer
3624,West,Sports,Home Office
3625,South,Beauty,Corporate
3626,West,Sports,Consumer
3627,East,Clothing,Home Office
3628,North,Sports,Home Office
3629,East,Clothing,Consumer
3630,North,Sports,Home Office
3631,South,Electronics,Corporate
3632,North,Home & Kitchen,Home Office
3633,East,Electronics,Home Office
3634,South,Beauty,Home Office
3635,East,Home & Kitchen,Corporate
3636,South,Home & Kitchen,Home Office
3637,South,Home & Kitchen,Home Office
3638,South,Electronics,Home Office
3639,South,Sports,Home Office
3640,North,Home & Kitchen,Home Office
3641,West,Beauty,Consumer
3642,South,Clothing,Corporate
3643,South,Home & Kitchen,Consumer
3644,North,Beauty,Corporate
3645,West,Beauty,Consumer
3646,East,Sports,Home Office
3647,South,Beauty,Home Office
3648,South,Beauty,Consumer
3649,South,Home & Kitchen,Consumer
3650,West,Beauty,Home Office
3651,East,Electronics,Home Office
3652,North,Electronics,Home Office
3653,West,Beauty,Home Office
3654,North,Electronics,Consumer
3655,West,Clothing,Consumer
3656,South,Sports,Corporate
3657,North,Sports,Home Office
3658,East,Electronics,Corporate
3659,North,Clothing,Home Office
3660,West,Electronics,Corporate
